Condiciones de Ingreso;Disciplina;Domicilio;Duración;Estrategica;Facultad;Mail;Provincia;Teléfono;Tipo de Título;Título;Universidad;Web;existe_1988;existe_2003;Ámbito
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;San Nicolás de Bari (E) 1100 - La Rioja - La Rioja ;4 Años;True;Facultad Regional La Rioja;consultas@frlr.utn.edu.ar;La Rioja;(00380) 4421017;Título Intermedio;Técnico Universitario en Electrónica;Universidad Tecnológica Nacional;www.frlr.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Rodríguez 273 - Mendoza - Mendoza ;5.5 Años;True;Facultad Regional Mendoza;decano@frm.utn.edu.ar;Mendoza;(00261) 5244531;Grado;Ingeniero Civil;Universidad Tecnológica Nacional;www.frm.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Rodríguez 273 - Mendoza - Mendoza ;5 Años;True;Facultad Regional Mendoza;decano@frm.utn.edu.ar;Mendoza;(00261) 5244531;Grado;Ingeniero Electromecánico;Universidad Tecnológica Nacional;www.frm.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Rodríguez 273 - Mendoza - Mendoza ;5.5 Años;True;Facultad Regional Mendoza;decano@frm.utn.edu.ar;Mendoza;(00261) 5244531;Grado;Ingeniero en Electrónica;Universidad Tecnológica Nacional;www.frm.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Rodríguez 273 - Mendoza - Mendoza ;5 Años;True;Facultad Regional Mendoza;decano@frm.utn.edu.ar;Mendoza;(00261) 5244531;Grado;Ingeniero Químico;Universidad Tecnológica Nacional;www.frm.utn.edu.ar ;;;Público
Consulte con la Institución;Ingeniería;Rodríguez 273 - Mendoza - Mendoza ;4 Años;True;Facultad Regional Mendoza;decano@frm.utn.edu.ar;Mendoza;(00261) 5244531;Título Intermedio;Técnico Universitario en Electrónica;Universidad Tecnológica Nacional;www.frm.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Almafuerte 1033 - Paraná - Entre Ríos ;5.5 Años;True;Facultad Regional Paraná;decano@frp.utn.edu.ar;Entre Ríos;(00343) 4243054;Grado;Ingeniero Civil;Universidad Tecnológica Nacional;www.frp.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Almafuerte 1033 - Paraná - Entre Ríos ;5 Años;True;Facultad Regional Paraná;decano@frp.utn.edu.ar;Entre Ríos;(00343) 4243054;Grado;Ingeniero Electromecánico;Universidad Tecnológica Nacional;www.frp.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Almafuerte 1033 - Paraná - Entre Ríos ;5.5 Años;True;Facultad Regional Paraná;decano@frp.utn.edu.ar;Entre Ríos;(00343) 4243054;Grado;Ingeniero en Electrónica;Universidad Tecnológica Nacional;www.frp.utn.edu.ar ;;;Público
Ingreso Directo;Ingeniería;Almafuerte 1033 - Paraná - Entre Ríos ;2 Años;True;Facultad Regional Paraná;decano@frp.utn.edu.ar;Entre Ríos;(00343) 4243054;Técnico Instrumental;Técnico Superior en Equipos Viales, Mineros y Agrícolas;Universidad Tecnológica Nacional;www.frp.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Almafuerte 1033 - Paraná - Entre Ríos ;4 Años;True;Facultad Regional Paraná;decano@frp.utn.edu.ar;Entre Ríos;(00343) 4243054;Título Intermedio;Técnico Universitario en Electrónica;Universidad Tecnológica Nacional;www.frp.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Acuña 49 - Rafaela - Santa Fé ;5.5 Años;True;Facultad Regional Rafaela;utnrafaela@frra.utn.edu.ar;Santa Fé;(003492) 422880;Grado;Ingeniero Civil;Universidad Tecnológica Nacional;www.frra.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Acuña 49 - Rafaela - Santa Fé ;5 Años;True;Facultad Regional Rafaela;utnrafaela@frra.utn.edu.ar;Santa Fé;(003492) 422880;Grado;Ingeniero Electromecánico;Universidad Tecnológica Nacional;www.frra.utn.edu.ar ;;;Público
Consulte con la Institución;Ingeniería;Acuña 49 - Rafaela - Santa Fé ;4 Cuatrimestres;True;Facultad Regional Rafaela;utnrafaela@frra.utn.edu.ar;Santa Fé;(003492) 422880;Ciclo de Licenciatura;Licenciado en Ciencias Aplicadas - Ciclo de Licenciatura;Universidad Tecnológica Nacional;www.frra.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Calle 44 1000 Par - Reconquista - Santa Fé ;5 Años;True;Facultad Regional Reconquista;info@frrq.utn.edu.ar;Santa Fé;(003482) 420048;Grado;Ingeniero Electromecánico;Universidad Tecnológica Nacional;www.frrq.utn.edu.ar ;;;Público
Ingreso Directo;Ingeniería;Calle 44 1000 Par - Reconquista - Santa Fé ;2 Años;True;Facultad Regional Reconquista;info@frrq.utn.edu.ar;Santa Fé;(003482) 420048;Técnico Instrumental;Técnico Superior en Mecatrónica;Universidad Tecnológica Nacional;www.frrq.utn.edu.ar ;;;Público
Consulte con la Institución;Ingeniería;Calle 44 1000 Par - Reconquista - Santa Fé ;2 Años;True;Facultad Regional Reconquista;info@frrq.utn.edu.ar;Santa Fé;(003482) 420048;Técnico Instrumental;Técnico Superior en Operación y Mantenimiento de Redes Eléctricas;Universidad Tecnológica Nacional;www.frrq.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;French 414 - Resistencia - Chaco ;5 Años;True;Facultad Regional Resistencia;utn.resistencia@frre.utn.edu.ar;Chaco;(00362) 4432928;Grado;Ingeniero Electromecánico;Universidad Tecnológica Nacional;www.frre.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;French 414 - Resistencia - Chaco ;5 Años;True;Facultad Regional Resistencia;utn.resistencia@frre.utn.edu.ar;Chaco;(00362) 4432928;Grado;Ingeniero Químico;Universidad Tecnológica Nacional;www.frre.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Islas Malvinas 1650 - Rio Grande - Tierra Del Fuego ;5 Años;True;Facultad Regional Rio Grande;postmaster@frrg.utn.edu.ar;Tierra del Fuego;(002964) 421404;Grado;Ingeniero Pesquero;Universidad Tecnológica Nacional;www.frrg.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Islas Malvinas 1650 - Rio Grande - Tierra Del Fuego ;5 Años;True;Facultad Regional Rio Grande;postmaster@frrg.utn.edu.ar;Tierra del Fuego;(002964) 421404;Grado;Ingeniero Químico;Universidad Tecnológica Nacional;www.frrg.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Islas Malvinas 1650 - Rio Grande - Tierra Del Fuego ;4 Años;True;Facultad Regional Rio Grande;postmaster@frrg.utn.edu.ar;Tierra del Fuego;(002964) 421404;Título Intermedio;Técnico Universitario Pesquero;Universidad Tecnológica Nacional;www.frrg.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Estanislao Zeballos 1341 - Rosario - Santa Fé ;5.5 Años;True;Facultad Regional Rosario;info@frro.utn.edu.ar;Santa Fé;(00341) 4480158;Grado;Ingeniero Civil;Universidad Tecnológica Nacional;www.frro.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Estanislao Zeballos 1341 - Rosario - Santa Fé ;5 Años;True;Facultad Regional Rosario;info@frro.utn.edu.ar;Santa Fé;(00341) 4480158;Grado;Ingeniero Electricista;Universidad Tecnológica Nacional;www.frro.utn.edu.ar ;;;Público
Consulte con la Institución;Ingeniería;Estanislao Zeballos 1341 - Rosario - Santa Fé ;2 Años;True;Facultad Regional Rosario;info@frro.utn.edu.ar;Santa Fé;(00341) 4480158;Postítulo;Ingeniero Laboral;Universidad Tecnológica Nacional;www.frro.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Estanislao Zeballos 1341 - Rosario - Santa Fé ;5 Años;True;Facultad Regional Rosario;info@frro.utn.edu.ar;Santa Fé;(00341) 4480158;Grado;Ingeniero Mecánico;Universidad Tecnológica Nacional;www.frro.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Estanislao Zeballos 1341 - Rosario - Santa Fé ;5 Años;True;Facultad Regional Rosario;info@frro.utn.edu.ar;Santa Fé;(00341) 4480158;Grado;Ingeniero Químico;Universidad Tecnológica Nacional;www.frro.utn.edu.ar ;;;Público
Consulte con la Institución;Ingeniería;Estanislao Zeballos 1341 - Rosario - Santa Fé ;2 Años;True;Facultad Regional Rosario;info@frro.utn.edu.ar;Santa Fé;(00341) 4480158;Ciclo de Licenciatura;Licenciado en Tecnología Médica - Ciclo de Licenciatura;Universidad Tecnológica Nacional;www.frro.utn.edu.ar ;;;Público
Consulte con la Institución;Ingeniería;Estanislao Zeballos 1341 - Rosario - Santa Fé ;2 Años;True;Facultad Regional Rosario;info@frro.utn.edu.ar;Santa Fé;(00341) 4480158;Técnico Instrumental;Técnico Superior en Operación y Mantenimiento de Redes Eléctricas;Universidad Tecnológica Nacional;www.frro.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Avda. de la Universidad 501 - San Francisco - Córdoba ;5 Años;True;Facultad Regional San Francisco;facultad@frsfco.utn.edu.ar;Córdoba;(003564) 421147;Grado;Ingeniero Electromecánico;Universidad Tecnológica Nacional;www.frsfco.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Avda. de la Universidad 501 - San Francisco - Córdoba ;5.5 Años;True;Facultad Regional San Francisco;facultad@frsfco.utn.edu.ar;Córdoba;(003564) 421147;Grado;Ingeniero en Electrónica;Universidad Tecnológica Nacional;www.frsfco.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Avda. de la Universidad 501 - San Francisco - Córdoba ;5 Años;True;Facultad Regional San Francisco;facultad@frsfco.utn.edu.ar;Córdoba;(003564) 421147;Grado;Ingeniero Químico;Universidad Tecnológica Nacional;www.frsfco.utn.edu.ar ;;;Público
Consulte con la Institución;Ingeniería;Avda. de la Universidad 501 - San Francisco - Córdoba ;2 Años;True;Facultad Regional San Francisco;facultad@frsfco.utn.edu.ar;Córdoba;(003564) 421147;Técnico Instrumental;Técnico Superior en Equipos Viales, Mineros y Agrícolas;Universidad Tecnológica Nacional;www.frsfco.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Avda. de la Universidad 501 - San Francisco - Córdoba ;4 Años;True;Facultad Regional San Francisco;facultad@frsfco.utn.edu.ar;Córdoba;(003564) 421147;Título Intermedio;Técnico Universitario en Electrónica;Universidad Tecnológica Nacional;www.frsfco.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Colón 332 - San Nicolas - Buenos Aires ;5 Años;True;Facultad Regional San Nicolás;info@frsn.utn.edu.ar;Buenos Aires;(00336) 4420830;Grado;Ingeniero Electricista;Universidad Tecnológica Nacional;www.frsn.utn.edu.ar/frsn/ ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Colón 332 - San Nicolas - Buenos Aires ;5.5 Años;True;Facultad Regional San Nicolás;info@frsn.utn.edu.ar;Buenos Aires;(00336) 4420830;Grado;Ingeniero en Electrónica;Universidad Tecnológica Nacional;www.frsn.utn.edu.ar/frsn/ ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Colón 332 - San Nicolas - Buenos Aires ;5 Años;True;Facultad Regional San Nicolás;info@frsn.utn.edu.ar;Buenos Aires;(00336) 4420830;Grado;Ingeniero Mecánico;Universidad Tecnológica Nacional;www.frsn.utn.edu.ar/frsn/ ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Colón 332 - San Nicolas - Buenos Aires ;5 Años;True;Facultad Regional San Nicolás;info@frsn.utn.edu.ar;Buenos Aires;(00336) 4420830;Grado;Ingeniero Metalúrgico;Universidad Tecnológica Nacional;www.frsn.utn.edu.ar/frsn/ ;;;Público
Consulte con la Institución;Ingeniería;Colón 332 - San Nicolas - Buenos Aires ;4 Años;True;Facultad Regional San Nicolás;info@frsn.utn.edu.ar;Buenos Aires;(00336) 4420830;Título Intermedio;Técnico Universitario en Electrónica;Universidad Tecnológica Nacional;www.frsn.utn.edu.ar/frsn/ ;;;Público
Consulte con la Institución;Ingeniería;Colón 332 - San Nicolas - Buenos Aires ;3 Años;True;Facultad Regional San Nicolás;info@frsn.utn.edu.ar;Buenos Aires;(00336) 4420830;Título Intermedio;Técnico Universitario en Metalúrgica;Universidad Tecnológica Nacional;www.frsn.utn.edu.ar/frsn/ ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Av. Gral Urquiza 314 - San Rafael - Mendoza ;5.5 Años;True;Facultad Regional San Rafael;utn.sanrafael@frsr.utn.edu.ar;Mendoza;(002627) 421078;Grado;Ingeniero Civil;Universidad Tecnológica Nacional;www.frsr.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Av. Gral Urquiza 314 - San Rafael - Mendoza ;5 Años;True;Facultad Regional San Rafael;utn.sanrafael@frsr.utn.edu.ar;Mendoza;(002627) 421078;Grado;Ingeniero Electromecánico;Universidad Tecnológica Nacional;www.frsr.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;calle Inmigrantes 555 - Rio Gallegos - Santa Cruz ;5 Años;True;Facultad Regional Santa Cruz;comunicación@frsc.utn.edu.ar;Santa Cruz;(002966) 429173;Grado;Ingeniero Electromecánico;Universidad Tecnológica Nacional;www.frsc.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;calle Inmigrantes 555 - Rio Gallegos - Santa Cruz ;5.5 Años;True;Facultad Regional Santa Cruz;comunicación@frsc.utn.edu.ar;Santa Cruz;(002966) 429173;Grado;Ingeniero en Electrónica;Universidad Tecnológica Nacional;www.frsc.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Lavaise 610 - Santa Fe - Santa Fé ;5.5 Años;True;Facultad Regional Santa Fé;postmaster@frsf.utn.edu.ar;Santa Fé;(00342) 4601579;Grado;Ingeniero Civil;Universidad Tecnológica Nacional;www.frsf.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Lavaise 610 - Santa Fe - Santa Fé ;5 Años;True;Facultad Regional Santa Fé;postmaster@frsf.utn.edu.ar;Santa Fé;(00342) 4601579;Grado;Ingeniero Electricista;Universidad Tecnológica Nacional;www.frsf.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Lavaise 610 - Santa Fe - Santa Fé ;5 Años;True;Facultad Regional Santa Fé;postmaster@frsf.utn.edu.ar;Santa Fé;(00342) 4601579;Grado;Ingeniero Mecánico;Universidad Tecnológica Nacional;www.frsf.utn.edu.ar ;;;Público
Ingreso Directo;Ingeniería;Racedo 298 - Trenque Lauquen - Buenos Aires ;2 Años;True;Facultad Regional Trenque Lauquen;decano@frtl.utn.edu.ar;Buenos Aires;(002392) 422023;Técnico Instrumental;Técnico Superior en Equipos Viales, Mineros y Agrícolas;Universidad Tecnológica Nacional;www.frtl.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Rivadavia 1050 - San Miguel De Tucuman - Tucumán ;5.5 Años;True;Facultad Regional Tucumán;despacho@frt.utn.edu.ar;Tucumán;(00381) 4305872;Grado;Ingeniero Civil;Universidad Tecnológica Nacional;www.frt.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Rivadavia 1050 - San Miguel De Tucuman - Tucumán ;5 Años;True;Facultad Regional Tucumán;despacho@frt.utn.edu.ar;Tucumán;(00381) 4305872;Grado;Ingeniero Electricista;Universidad Tecnológica Nacional;www.frt.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Rivadavia 1050 - San Miguel De Tucuman - Tucumán ;5.5 Años;True;Facultad Regional Tucumán;despacho@frt.utn.edu.ar;Tucumán;(00381) 4305872;Grado;Ingeniero en Electrónica;Universidad Tecnológica Nacional;www.frt.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Rivadavia 1050 - San Miguel De Tucuman - Tucumán ;5 Años;True;Facultad Regional Tucumán;despacho@frt.utn.edu.ar;Tucumán;(00381) 4305872;Grado;Ingeniero Mecánico;Universidad Tecnológica Nacional;www.frt.utn.edu.ar ;;;Público
Ingreso Directo;Ingeniería;Rivadavia 1050 - San Miguel De Tucuman - Tucumán ;2 Años;True;Facultad Regional Tucumán;despacho@frt.utn.edu.ar;Tucumán;(00381) 4305872;Técnico Instrumental;Técnico Superior en Mecatrónica;Universidad Tecnológica Nacional;www.frt.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Rivadavia 1050 - San Miguel De Tucuman - Tucumán ;4 Años;True;Facultad Regional Tucumán;despacho@frt.utn.edu.ar;Tucumán;(00381) 4305872;Título Intermedio;Técnico Universitario en Electrónica;Universidad Tecnológica Nacional;www.frt.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Laprida 651 - Venado Tuerto - Santa Fé ;5.5 Años;True;Facultad Regional Venado Tuerto;webmaster@frvt.utn.edu.ar;Santa Fé;(003462) 425534;Grado;Ingeniero Civil;Universidad Tecnológica Nacional;www.frvt.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Laprida 651 - Venado Tuerto - Santa Fé ;5 Años;True;Facultad Regional Venado Tuerto;webmaster@frvt.utn.edu.ar;Santa Fé;(003462) 425534;Grado;Ingeniero Electromecánico;Universidad Tecnológica Nacional;www.frvt.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Av. Universidad 450 - Villa María - Córdoba ;5.5 Años;True;Facultad Regional Villa María;sacademica@frvm.utn.edu.ar;Córdoba;(00353) 4535498;Grado;Ingeniero en Electrónica;Universidad Tecnológica Nacional;www.frvm.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Av. Universidad 450 - Villa María - Córdoba ;5 Años;True;Facultad Regional Villa María;sacademica@frvm.utn.edu.ar;Córdoba;(00353) 4535498;Grado;Ingeniero Mecánico;Universidad Tecnológica Nacional;www.frvm.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Av. Universidad 450 - Villa María - Córdoba ;5 Años;True;Facultad Regional Villa María;sacademica@frvm.utn.edu.ar;Córdoba;(00353) 4535498;Grado;Ingeniero Químico;Universidad Tecnológica Nacional;www.frvm.utn.edu.ar ;;;Público
Ingreso Directo;Ingeniería;Av. Universidad 450 - Villa María - Córdoba ;3 Años;True;Facultad Regional Villa María;sacademica@frvm.utn.edu.ar;Córdoba;(00353) 4535498;Técnico Instrumental;Técnico Superior en Material Rodante Ferroviario;Universidad Tecnológica Nacional;www.frvm.utn.edu.ar ;;;Público
Ingreso Directo;Ingeniería;Av. Universidad 450 - Villa María - Córdoba ;3 Años;True;Facultad Regional Villa María;sacademica@frvm.utn.edu.ar;Córdoba;(00353) 4535498;Técnico Instrumental;Técnico Superior en Mecatrónica;Universidad Tecnológica Nacional;www.frvm.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Av. Universidad 450 - Villa María - Córdoba ;4 Años;True;Facultad Regional Villa María;sacademica@frvm.utn.edu.ar;Córdoba;(00353) 4535498;Título Intermedio;Técnico Universitario en Electrónica;Universidad Tecnológica Nacional;www.frvm.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Av. Buque Pesquero Dorrego 281 - Mar Del Plata - Buenos Aires ;5 Años;True;Unidad Académica Mar del Plata;difusion@mdp.utn.edu.ar;Buenos Aires;(00223) 4805049;Grado;Ingeniero Naval;Universidad Tecnológica Nacional;www.mdp.utn.edu.ar ;;;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Ingeniería;Av. Buque Pesquero Dorrego 281 - Mar Del Plata - Buenos Aires ;5 Años;True;Unidad Académica Mar del Plata;difusion@mdp.utn.edu.ar;Buenos Aires;(00223) 4805049;Grado;Ingeniero Pesquero;Universidad Tecnológica Nacional;www.mdp.utn.edu.ar ;;;Público
Ingreso Directo;Ingeniería;Av. Buque Pesquero Dorrego 281 - Mar Del Plata - Buenos Aires ;2 Años;True;Unidad Académica Mar del Plata;difusion@mdp.utn.edu.ar;Buenos Aires;(00223) 4805049;Técnico Instrumental;Técnico Superior en Acuicultura y Procesamiento Pesquero;Universidad Tecnológica Nacional;www.mdp.utn.edu.ar ;;;Público
Consulte con la Institución;Letras e Idiomas;Azcuénaga 1129 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;5 Años;False;Rectorado;rectorado.posgrados@iuna.edu.ar;Ciudad Autonoma de Buenos Aires;(05411) 57771300;Grado;Licenciado en Artes de la Escritura;Instituto Universitario Nacional del Arte;www.iuna.edu.ar/posgrados ;False;True;Público
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Filosofía y Letras;ingreso@uca.edu.ar;Ciudad Autonoma de Buenos Aires;(00810) 3334647;Título Intermedio;Bachiller Universitario en Inglés;Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;www.uca.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Filosofía y Letras;ingreso@uca.edu.ar;Ciudad Autonoma de Buenos Aires;(00810) 3334647;Grado;Licenciado en Inglés;Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;www.uca.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;1 Años;False;Facultad de Filosofía y Letras;ingreso@uca.edu.ar;Ciudad Autonoma de Buenos Aires;(00810) 3334647;Ciclo de Licenciatura;Licenciado en Inglés - Ciclo de Licenciatura;Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;www.uca.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Filosofía y Letras;ingreso@uca.edu.ar;Ciudad Autonoma de Buenos Aires;(00810) 3334647;Grado;Licenciado en Letras;Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;www.uca.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Filosofía y Letras;ingreso@uca.edu.ar;Ciudad Autonoma de Buenos Aires;(00810) 3334647;Ciclo de Licenciatura;Licenciado en Letras - Ciclo de Licenciatura;Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;www.uca.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Filosofía y Letras;ingreso@uca.edu.ar;Ciudad Autonoma de Buenos Aires;(00810) 3334647;Ciclo de Profesorado;Profesor en Inglés - Ciclo Profesorado;Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;www.uca.edu.ar ;;;Privado
Ingreso Directo;Letras e Idiomas;Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Filosofía y Letras;ingreso@uca.edu.ar;Ciudad Autonoma de Buenos Aires;(00810) 3334647;Grado;Profesor en Letras;Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;www.uca.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Filosofía y Letras;ingreso@uca.edu.ar;Ciudad Autonoma de Buenos Aires;(00810) 3334647;Grado;Traductor Público en Inglés;Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;www.uca.edu.ar ;;;Privado
Asistencia y Aprobación a Curso de Ingreso o Nivelación;Letras e Idiomas;Av.Alicia Moreau de 1500 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;2 Años;False;Facultad de Filosofía y Letras;ingreso@uca.edu.ar;Ciudad Autonoma de Buenos Aires;(00810) 3334647;Ciclo de Complementación Curricular;Traductor Público en Inglés - Ciclo de Traductorado;Pontificia Universidad Católica Argentina Santa María de los Buenos Aires;www.uca.edu.ar ;;;Privado
Ingreso Directo;Letras e Idiomas;25 de Mayo 99 - Libertador General San Martín - Entre Ríos ;5 Años;False;Facultad de Humanidades, Educación y Ciencias Sociales;uap@uapar.edu;Entre Ríos;(00343) 4910300;Grado;Profesor en Inglés;Universidad Adventista del Plata;http://www.uapar.edu/ ;;;Privado
Ingreso Directo;Letras e Idiomas;25 de Mayo 99 - Libertador General San Martín - Entre Ríos ;5 Años;False;Facultad de Humanidades, Educación y Ciencias Sociales;uap@uapar.edu;Entre Ríos;(00343) 4910300;Grado;Traductor Público en Inglés;Universidad Adventista del Plata;http://www.uapar.edu/ ;;;Privado
Consulte con la Institución;Letras e Idiomas;Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;4 Años;False;Facultad de Ciencias Jurídicas y Sociales;admision@uade.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 40007600;Grado;Intérprete Simultáneo de Idioma Inglés;Universidad Argentina de la Empresa;www.uade.edu.ar ;;;Privado
Consulte con la Institución;Letras e Idiomas;Lima 717 - Ciudad Autonoma de Buenos Aires - Ciudad Autonoma de Buenos Aires ;5 Cuatrimestres;True;Facultad de Ciencias Jurídicas y Sociales;admision@uade.edu.ar;Ciudad Autonoma de Buenos Aires;(0011) 40007600;Título Intermedio;Perito Traductor Técnico Científico en Idioma Inglés;Universidad Argentina de la Empresa;www.uade.edu.ar ;;;Privado
